Time,AGG,IEF,LQD,SHY,TIP,TLT,DBC,GLD,USO,IJH,IWM,SPY,VTV,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,IYR,VNQ
08-Dec-2013 00:00:00,94.344749,91.113136,96.14502,80.883354,102.049683,90.316353,25.064442,119.379997,34.639999,119.463814,102.560944,160.435425,65.260147,39.600105,73.800743,11.844356,44.780788,31.275734,36.755722,31.262062,49.705395,59.821312,50.86758,51.201847
15-Dec-2013 00:00:00,94.530548,90.913933,96.810768,80.825928,101.938904,91.226433,25.33098,115.940002,35.48,122.19529,106.032394,164.431198,66.821304,40.70092,75.485519,12.183717,46.35601,32.128628,37.280579,31.865894,50.93037,61.159706,51.856167,52.124691
22-Dec-2013 00:00:00,94.336105,90.138916,96.479721,80.817322,101.320358,89.382416,25.518545,117.120003,35.84,123.805206,107.589554,166.505112,67.611977,41.697384,76.896446,12.285199,47.025223,32.698421,37.534668,31.849052,51.366302,61.727879,52.143871,52.428486
29-Dec-2013 00:00:00,94.433609,90.27491,96.851639,80.826889,101.745041,89.698486,24.807775,119.290001,33.75,123.600769,107.150459,165.635696,67.256882,41.434677,75.711967,12.341582,46.726791,32.36758,37.122864,31.394182,51.254993,61.793068,52.242844,52.460808
05-Jan-2014 00:00:00,94.929977,91.226913,97.316536,80.855621,102.972893,91.665062,24.541239,120.260002,33.189999,125.096947,107.92588,166.767776,67.709641,41.344086,75.685829,12.420511,46.961929,32.459476,37.149162,32.194416,52.627743,61.793068,53.158226,53.422276
12-Jan-2014 00:00:00,95.062943,91.535149,97.578583,80.846046,102.852882,92.604454,24.590597,120.93,33.689999,124.976166,108.308929,166.314957,67.416679,41.606785,74.910675,12.364134,46.862438,32.854652,36.86002,32.059635,52.88744,60.628765,53.339649,53.640427
19-Jan-2014 00:00:00,95.355461,92.169815,97.510925,80.903481,103.222153,94.360298,24.758417,122.290001,34.580002,121.844337,105.991966,162.013046,65.543503,39.740696,73.447487,11.901816,45.044743,32.284866,36.343086,31.992258,51.626019,59.147732,53.034527,53.551548
26-Jan-2014 00:00:00,95.789734,92.731934,98.33931,80.980171,103.591415,95.062668,24.560982,120.089996,34.799999,121.630592,104.786781,161.370056,65.312675,39.894699,72.620079,11.873626,45.24369,31.999971,35.712254,32.935673,51.904266,58.514351,53.809715,54.391827
02-Feb-2014 00:00:00,95.75042,92.691078,98.396889,81.002205,103.609886,93.994095,25.182903,122.169998,35.639999,121.286728,103.469452,162.728561,65.587883,40.492561,73.194893,12.003299,45.641594,32.257294,35.861202,32.750362,52.265999,59.697289,54.321018,54.86853
09-Feb-2014 00:00:00,95.706001,92.482155,98.532501,80.973419,103.249809,93.809311,25.449442,127.150002,35.91,124.90181,106.561867,166.659103,67.123718,41.778908,74.928093,12.200631,46.45549,33.148739,36.658508,33.929646,53.991196,60.703281,55.475536,56.064304
16-Feb-2014 00:00:00,95.732651,92.545731,98.600327,80.992577,103.111351,93.888512,25.864058,127.580002,36.689999,125.942665,108.056702,166.541351,67.114845,41.842323,75.259048,12.110421,46.473576,33.038448,36.448219,34.157078,54.54771,60.73122,55.78067,56.322853
23-Feb-2014 00:00:00,96.15004,93.063454,99.465088,81.011757,104.04377,95.560829,25.794952,127.620003,36.740002,127.689812,109.794411,168.71492,67.904945,42.64856,76.339058,12.234456,47.079483,33.406055,37.105343,34.072853,55.132046,62.258808,56.366199,57.14698
02-Mar-2014 00:00:00,95.616257,92.10463,98.483574,80.914017,103.517548,93.428291,25.952904,129.089996,36.779999,129.074509,111.8311,170.4991,68.810455,43.291718,76.661308,12.612206,47.92955,33.470387,37.376953,33.685371,55.141335,62.771122,56.11055,56.823795
09-Mar-2014 00:00:00,96.02552,93.214439,98.951225,80.981125,104.163795,95.748756,25.696238,133.100006,35.529999,126.825531,109.813087,167.238724,67.594231,42.485493,75.232933,12.290837,46.437401,32.744377,37.306862,34.44347,54.204533,61.336666,56.16827,56.928822
16-Mar-2014 00:00:00,95.723015,92.395737,98.891708,80.856514,103.231384,95.492905,25.429699,128.470001,35.84,128.126587,110.812752,169.377365,68.828217,43.082264,76.198158,12.686677,46.911747,33.513161,37.426247,34.407669,54.14975,61.370384,56.036331,56.751068
23-Mar-2014 00:00:00,95.998802,92.532181,99.444405,80.875679,103.47142,96.498756,25.804825,124.559998,36.619999,126.264572,107.052551,168.731522,69.078918,42.536568,77.948624,12.522429,46.984394,33.291634,37.646397,34.832348,53.712307,60.062244,56.123112,56.951122
30-Mar-2014 00:00:00,96.074501,92.577728,99.63179,80.934128,103.489883,95.942047,25.735723,125.57,36.43,127.178207,107.239868,169.559265,69.668129,43.054981,78.911392,12.556411,47.720089,33.153187,37.822529,35.214565,53.99152,60.40797,56.8405,57.813145
06-Apr-2014 00:00:00,96.6539,93.480019,100.424919,81.029976,104.403839,97.950081,25.933159,126.93,37.18,122.675087,103.418251,165.111084,67.927307,41.86356,77.414726,12.052341,46.230537,32.488655,37.646397,35.409916,51.850842,58.156097,56.323299,57.308945
13-Apr-2014 00:00:00,96.439964,92.769142,100.169052,80.972473,104.394623,97.348549,26.298414,124.75,37.66,125.649223,105.769287,169.550186,69.641365,43.218689,81.21328,12.380837,47.910828,33.254723,38.421349,35.928024,52.949104,59.585709,57.315979,58.366146
20-Apr-2014 00:00:00,96.618233,93.051674,100.578438,80.962852,104.828499,98.480858,26.229313,125.43,36.599998,125.31356,104.542252,169.459213,69.614571,42.89127,81.598373,12.375173,47.692841,32.996284,38.562244,36.616009,53.414467,59.277359,57.566223,58.610119
27-Apr-2014 00:00:00,97.053993,93.64846,101.393646,81.002197,105.511497,99.943535,25.943031,125.059998,36.290001,126.693413,104.935661,171.069305,70.052017,43.245968,82.027252,12.454463,47.974411,33.586983,38.923302,36.097897,53.749531,60.03421,58.583923,59.553471
04-May-2014 00:00:00,97.062988,93.803673,101.239723,81.059692,105.400459,98.64003,25.765339,124.099998,36.400002,126.078087,103.062294,170.978333,70.078781,43.427864,81.983459,12.420483,48.146969,33.53162,39.196293,35.894047,53.814686,59.651123,59.284626,60.358585
11-May-2014 00:00:00,97.518387,94.48851,101.92395,81.117249,106.362778,100.67952,25.933159,124.5,37.23,125.947571,102.631439,171.060226,69.909172,43.564293,81.747162,12.318534,48.219646,33.854656,38.993748,35.792126,54.121822,59.567024,59.543209,60.700157
18-May-2014 00:00:00,97.545197,94.588936,101.718704,81.107651,106.603363,99.934662,26.091108,124.510002,38.18,127.560471,104.879463,173.152451,70.471565,44.182743,82.403595,12.482784,48.63744,34.463814,38.993748,35.469372,54.922249,60.809753,59.301311,60.293522
25-May-2014 00:00:00,97.938118,94.945061,102.28315,81.155586,106.954971,101.176102,25.696238,120.43,37.68,128.315674,105.713097,175.271881,71.301811,44.637482,83.418869,12.624375,49.091564,34.906841,39.663013,36.30175,55.648228,61.370384,59.785118,60.740803
01-Jun-2014 00:00:00,97.416542,94.025871,101.629189,81.100922,105.889175,99.206024,25.715979,120.610001,37.610001,131.448257,108.54184,177.727966,72.310585,45.219551,84.731712,12.913224,50.235973,35.248344,39.830334,36.59053,55.992584,62.529022,60.686039,61.879356
08-Jun-2014 00:00:00,97.416542,94.035019,101.620628,81.033768,105.944992,99.703865,26.05162,122.959999,39.119999,130.795624,108.270203,176.590912,71.917786,44.701145,86.140846,12.805613,49.500282,35.192963,39.372414,36.140362,55.49931,61.473183,59.459797,60.513103
15-Jun-2014 00:00:00,97.470245,94.007591,101.689247,81.00499,106.661552,99.392715,26.574825,126.5,39.32,132.884033,110.761765,179.091171,73.131897,45.35854,88.747429,12.992995,50.200275,35.318142,40.094696,37.237366,56.688847,61.941875,60.260609,61.497128
22-Jun-2014 00:00:00,97.872864,94.666107,102.384003,81.081718,107.340858,100.67292,26.397133,126.660004,38.98,133.172485,110.846085,178.981506,72.74958,45.203213,87.947258,12.953155,49.534237,35.549961,39.598164,37.614281,57.053185,62.588661,60.440742,61.577446
29-Jun-2014 00:00:00,97.357979,93.852242,101.429611,81.019402,106.504341,98.650764,26.061491,127.160004,38.25,134.733688,112.66349,181.15683,73.44976,45.815414,88.272606,13.112508,49.953922,36.115566,39.979427,36.406445,58.22097,63.807259,60.188396,61.257336
06-Jul-2014 00:00:00,97.841988,94.887733,102.392906,81.08654,107.605667,101.235588,25.419827,128.779999,37.16,131.742096,108.225388,179.703598,72.982971,45.349407,86.522812,12.913318,49.3335,36.087742,40.13015,36.689125,57.567013,63.169834,60.802467,62.004269
13-Jul-2014 00:00:00,97.895775,95.089333,102.556351,81.028954,107.596329,102.073425,25.212521,126.129997,37.720001,131.826294,107.407356,180.708939,73.65625,45.632668,87.041603,13.038523,49.488609,36.579182,40.076958,36.612038,57.370823,63.272961,61.467007,62.841496
20-Jul-2014 00:00:00,97.994377,95.208435,102.745552,81.048164,107.960358,103.098412,25.360596,125.790001,37.77,131.162552,106.814987,180.718124,73.692162,45.788006,87.789001,13.027142,49.07803,36.829525,39.713421,36.355042,57.763199,62.635529,61.181015,62.40646
27-Jul-2014 00:00:00,98.003975,95.086731,102.488243,81.131668,107.65873,102.378555,24.797905,124.379997,36.189999,127.815689,104.069389,175.946991,71.573593,44.490479,84.280609,12.645831,47.244099,35.967216,38.543045,35.472725,56.950424,61.538811,60.205212,61.331207
03-Aug-2014 00:00:00,98.219528,95.619194,102.678017,81.14122,108.005142,103.236458,24.955854,126.190002,36.119999,128.769226,105.564415,176.623322,71.681297,44.956501,84.940071,12.736892,47.599937,35.855942,38.897697,35.498417,56.548702,62.204334,60.684704,61.495358
10-Aug-2014 00:00:00,98.677467,96.326111,103.3508,81.198837,108.370277,105.193581,24.620213,125.480003,35.439999,130.433304,106.617523,178.890091,72.426399,45.440781,84.737846,12.850716,48.25687,36.430813,39.474026,35.952435,57.884647,62.916737,61.643692,62.570641
17-Aug-2014 00:00:00,98.381111,95.848732,103.299034,81.102875,107.593185,104.818199,24.551111,123.190002,34.959999,133.163147,108.328819,182.061691,73.575462,45.842823,85.300575,13.158041,49.406494,37.191151,39.757748,36.363613,58.846901,64.341545,62.089508,62.997467
24-Aug-2014 00:00:00,98.758316,96.307777,104.006332,81.179626,107.902145,106.391106,24.709059,123.860001,35.759998,134.303696,109.598198,183.451004,74.266678,46.171772,86.82177,13.294627,49.28788,37.348778,40.014889,37.074604,59.659672,64.510284,62.417587,63.350414
31-Aug-2014 00:00:00,98.384644,95.517792,102.932526,81.148903,107.005539,103.660118,24.314186,122.059998,34.900002,134.612198,109.428947,183.816574,74.544983,46.290565,85.362137,13.351541,49.570728,37.358047,40.413883,37.365852,59.949295,64.922729,62.939125,63.957829
07-Sep-2014 00:00:00,97.718994,94.478554,101.74752,81.052933,105.655067,101.555153,23.524445,118.379997,34.380001,132.985535,108.479263,182.006836,73.8358,45.459053,82.266998,13.3117,49.260502,37.293156,39.943958,36.200855,59.612968,64.069717,59.927608,60.625301
14-Sep-2014 00:00:00,97.763969,94.680862,102.058899,81.052933,105.073608,102.647949,23.376369,117.089996,34.57,132.714432,107.16288,184.299469,74.975853,46.303192,82.893845,13.528467,49.896515,37.565189,40.535538,36.769531,60.828457,64.415337,59.683662,60.444714
21-Sep-2014 00:00:00,98.105797,95.076309,102.154053,81.120102,105.139259,103.901924,23.188805,117.059998,35.16,129.681793,104.769806,181.728317,73.723511,46.266476,81.294113,13.322537,48.869801,37.05302,40.241093,36.095345,60.378445,63.39959,59.114319,59.904755
28-Sep-2014 00:00:00,98.492302,95.784454,103.1642,81.12011,105.420601,105.687309,22.537268,114.610001,33.77,127.627823,103.383789,180.46106,73.18177,44.467213,77.92675,13.316815,48.402283,36.857464,40.54446,36.769531,60.387814,62.966942,59.080353,59.846783
05-Oct-2014 00:00:00,99.11409,97.055908,103.771416,81.369774,106.714821,107.797478,22.300344,117.589996,32.18,122.131767,98.754402,174.969757,71.041847,42.502728,73.843475,12.9164,46.128838,35.432701,40.696148,37.106632,59.037743,60.709736,59.767929,60.882332
12-Oct-2014 00:00:00,99.591667,97.756157,104.07505,81.456192,106.911766,108.713371,21.984449,118.989998,31.25,123.698067,101.337807,173.068893,70.184059,42.796482,73.092224,12.767668,47.192219,35.060223,39.821735,37.167141,57.35014,60.136021,60.608311,61.859879
19-Oct-2014 00:00:00,99.366409,97.277054,103.875519,81.446602,106.245895,107.501167,21.875858,118.349998,30.879999,128.940887,104.722649,180.378433,72.78447,44.320347,75.655327,13.213853,49.236481,36.550163,40.963825,38.48959,61.137852,62.402649,62.526703,63.831589
26-Oct-2014 00:00:00,99.195213,96.761078,103.519844,81.33136,106.048935,107.079124,22.033806,112.660004,30.629999,132.786179,109.898918,185.181076,74.635475,44.430504,77.263878,13.637156,50.611546,37.751431,41.677639,39.30209,63.069225,64.048531,63.647205,65.438774
02-Nov-2014 00:00:00,99.215027,97.066597,103.611244,81.330399,106.555374,107.790245,21.698166,112.970001,29.76,134.071152,110.040337,186.72377,75.466156,44.650814,77.590889,13.814485,51.436592,38.030796,42.59668,39.976288,62.844208,63.963867,63.893375,65.389069
09-Nov-2014 00:00:00,99.169876,97.001961,103.089333,81.349586,106.161476,107.556213,21.362526,114.470001,28.83,134.155502,110.021477,187.550232,75.655762,45.247509,76.194443,13.763002,51.619934,38.747833,42.614513,38.843975,63.050465,65.158333,63.553844,64.991409
16-Nov-2014 00:00:00,99.205994,97.11274,103.219803,81.35923,106.030205,108.10527,21.461243,115.389999,29.1,135.393524,109.91777,189.790817,76.567734,46.514328,78.218422,13.848804,52.417465,38.803699,43.230183,39.500881,64.05365,65.920135,64.343262,65.596176
23-Nov-2014 00:00:00,99.846886,98.00798,104.463707,81.416862,106.217781,110.256592,20.158169,112.110001,25.58,135.299744,110.021477,190.268356,76.477417,45.128166,70.546822,13.957492,52.169952,39.567295,43.988598,39.760197,65.263084,67.537811,65.378868,66.747711
30-Nov-2014 00:00:00,99.036072,97.166672,103.246971,81.223717,105.091835,109.243446,19.911375,114.43,24.959999,135.543594,110.964333,191.002975,77.136566,45.688145,70.953392,14.197743,52.490795,39.222748,43.58709,39.647823,66.369423,67.274467,65.07328,66.764259
07-Dec-2014 00:00:00,99.885307,98.932533,103.848854,81.34861,105.823738,113.943756,19.062401,117.410004,21.93,131.538803,108.154617,184.473953,74.364594,42.961723,65.420624,13.80876,50.254028,37.825928,42.74836,39.682396,64.484917,65.83551,64.89502,66.963104
14-Dec-2014 00:00:00,99.632317,98.192871,104.136734,81.156448,105.420258,113.555786,18.973555,114.769997,21.959999,136.134476,112.105186,190.690521,77.055283,45.098087,71.652428,14.206625,52.16753,38.912399,43.69413,40.864429,66.257233,66.930191,65.981552,67.957245
21-Dec-2014 00:00:00,99.478668,97.579308,104.087395,81.101707,104.688362,112.476288,18.54907,114.830002,20.780001,137.79483,114.075005,192.463348,77.802879,45.476814,71.243347,14.362042,52.914227,39.614456,44.449028,42.338207,65.052742,68.214584,66.7118,68.858284
28-Dec-2014 00:00:00,100.104134,98.634811,104.813377,81.265106,105.776833,115.107155,17.99625,114.080002,19.889999,136.230774,112.551338,189.684052,76.767342,44.941055,70.727539,14.235404,52.093777,38.631588,43.451485,41.370232,64.58223,67.647957,66.720352,69.043022
04-Jan-2015 00:00:00,100.648041,99.968086,105.749298,81.399658,106.105209,118.497406,17.502661,117.260002,18.280001,135.411133,111.264297,188.594528,76.213226,44.71011,67.908409,13.884268,51.088963,38.612865,44.134487,41.317905,66.069023,66.949066,68.718803,71.486633
11-Jan-2015 00:00:00,101.074097,100.986588,106.186646,81.591934,106.780823,120.414093,17.324968,122.519997,18.33,134.374695,110.440941,186.175339,75.323013,44.202038,66.903465,13.521618,50.452881,37.798485,44.278278,42.39925,66.219597,65.79689,70.056824,73.342461
18-Jan-2015 00:00:00,101.26445,101.143982,106.956367,81.56308,107.268753,121.842522,17.068304,124.230003,17.0,136.796127,111.784798,189.259323,76.222298,44.571537,68.175209,13.682796,51.614426,38.800076,44.619785,42.852726,66.755989,66.986862,70.614319,73.795921
25-Jan-2015 00:00:00,101.871819,102.356911,108.364616,81.688065,108.49794,125.015808,17.176891,123.449997,17.82,134.892883,109.494591,184.162384,73.606163,44.05423,67.188042,13.245314,50.305386,37.349178,43.154915,42.137642,65.184456,66.099113,69.670845,72.679085
01-Feb-2015 00:00:00,100.83326,100.030937,106.272995,81.383224,106.837105,118.637367,17.788942,118.639999,19.469999,138.821823,113.384148,189.794861,76.394897,46.11422,70.985428,13.895779,51.808006,38.47245,44.098541,40.602829,65.664406,68.885117,68.753105,71.545425
08-Feb-2015 00:00:00,100.560913,99.400253,105.974785,81.392822,105.711136,116.127975,18.065351,117.980003,19.620001,141.299759,115.011879,193.700638,77.566719,47.518349,72.959732,14.062714,52.702198,39.923359,44.484978,39.390663,66.548958,70.726723,68.88176,71.427856
15-Feb-2015 00:00:00,100.370232,98.862404,106.001099,81.392822,105.542244,114.633255,17.729712,115.279999,18.65,142.628265,115.816315,195.048721,77.848305,47.970989,71.625763,14.068472,53.614834,40.325874,44.574844,39.844139,67.922844,71.246124,68.572983,71.050003
22-Feb-2015 00:00:00,100.960403,99.826904,106.825523,81.450523,107.099854,117.341881,17.937019,116.160004,18.1,141.751999,116.0056,194.513199,77.512215,47.564522,70.273987,14.016665,52.997192,40.335228,44.943298,39.442997,67.979301,71.746658,67.861107,70.008713
01-Mar-2015 00:00:00,99.765076,97.987709,104.782997,81.326431,105.063713,112.097336,17.344713,111.860001,18.24,139.999527,114.671204,191.595413,76.195045,46.613049,68.281914,13.947586,52.04768,39.679985,43.81995,37.838409,67.19825,71.217819,65.545319,67.489517
08-Mar-2015 00:00:00,100.347122,98.981606,105.504143,81.41301,104.632057,115.020096,16.732664,110.879997,16.799999,140.451828,116.033974,190.053421,75.695442,46.040329,66.369881,13.999398,51.697384,38.837517,43.38858,37.916897,67.574669,70.981705,66.737511,69.177368
15-Mar-2015 00:00:00,101.238373,100.607162,106.840836,81.547707,106.743263,119.367805,16.989328,113.57,16.43,144.804733,119.232681,195.149399,77.385048,45.648651,68.862213,14.289105,52.897804,39.983795,44.250679,39.533741,70.679985,72.745964,70.296967,73.082138
22-Mar-2015 00:00:00,101.120132,100.430664,106.656143,81.595779,106.658859,118.959373,16.959713,115.059998,17.139999,142.170837,116.853477,190.818115,75.926331,45.073765,68.405571,13.838052,51.443844,38.88409,44.042725,38.566929,68.924805,70.983459,68.322205,70.841049
29-Mar-2015 00:00:00,101.530434,100.872215,107.165764,81.679474,107.015396,118.908211,17.068304,115.279999,17.559999,143.664185,118.324837,191.467346,76.264435,45.407566,69.587448,13.999968,51.332722,38.88409,44.422478,39.155807,67.933937,71.722588,69.039932,71.660454
05-Apr-2015 00:00:00,101.366409,100.55587,107.262733,81.640991,106.921562,117.898567,17.216381,115.970001,18.41,144.694443,119.245621,194.806244,77.607697,46.084461,71.754219,14.017318,52.758888,39.551426,44.847443,39.252491,69.887314,72.651199,67.535294,69.709091
12-Apr-2015 00:00:00,101.749107,101.393227,107.774185,81.727646,108.36657,119.563095,17.709969,115.599998,19.84,142.926941,118.115982,192.867813,77.050293,46.010281,73.33902,13.953711,51.675369,38.978085,44.35918,38.760303,69.160706,71.286682,67.00782,69.100868
19-Apr-2015 00:00:00,101.5942,101.067581,107.271553,81.727646,107.92556,117.398346,17.769199,113.050003,19.67,144.675522,119.473442,196.299484,78.128563,46.603718,73.40168,14.040448,52.156933,40.538334,44.476727,39.683163,70.198738,73.56089,67.578545,69.793571
26-Apr-2015 00:00:00,100.724472,99.4972,105.180168,81.645813,106.865288,113.018333,18.035738,113.080002,20.4,142.681198,115.78083,195.43692,78.201653,47.521702,74.198555,14.075144,52.166195,40.510128,44.133141,39.085503,68.58506,72.347961,65.632896,67.563416
03-May-2015 00:00:00,100.678833,99.441307,105.233253,81.684288,106.264748,111.660263,17.986378,113.970001,20.42,143.295593,116.416817,196.271622,78.658539,47.818424,73.204704,14.318019,52.39772,40.44434,44.458645,38.69878,69.311676,72.584854,66.030678,67.985779
10-May-2015 00:00:00,100.596649,99.450615,105.003334,81.732452,106.170906,110.821754,18.21343,117.529999,20.52,144.524292,117.375587,197.032166,78.850433,47.762787,72.22876,14.283322,52.888535,40.707523,44.98307,38.953663,70.076042,72.575394,66.437119,68.501076
17-May-2015 00:00:00,100.222427,98.919495,104.189819,81.636177,105.964493,109.737137,17.759327,115.599998,20.25,145.526154,118.115982,197.542282,78.905273,47.401157,71.807945,14.375845,52.694065,40.980087,44.530987,39.173389,70.755486,72.907043,65.72802,67.622543
24-May-2015 00:00:00,100.569305,99.627632,104.578873,81.713173,106.227203,111.84256,17.482916,114.099998,20.309999,143.96669,117.603394,195.826462,78.375267,46.928265,70.18734,14.225495,51.684631,40.763901,44.115055,39.111858,70.717728,72.300606,65.070831,66.853821
31-May-2015 00:00:00,99.27639,97.424187,102.804276,81.556168,104.491325,107.416237,17.344713,112.239998,19.9,144.193436,119.036774,194.555832,77.625969,46.371902,69.542679,14.335366,51.730942,40.369148,43.030033,37.547394,70.151535,72.509064,63.54026,65.223442
07-Jun-2015 00:00:00,99.303856,97.582848,102.724495,81.546555,104.594543,107.754181,17.364456,113.230003,20.27,144.732239,119.53038,194.704224,77.936653,46.548088,68.915932,14.479937,51.84206,40.105972,43.455009,37.389183,70.245911,72.575394,63.782368,65.426178
14-Jun-2015 00:00:00,99.880043,98.693436,103.283112,81.71032,105.664238,108.768051,17.226252,115.120003,20.02,145.56395,121.343483,196.471832,78.430107,46.797756,68.40918,14.383626,51.875877,40.163582,44.270069,37.95068,71.690842,73.623535,64.85466,66.549706
21-Jun-2015 00:00:00,98.965469,97.144211,101.917618,81.60434,104.566383,105.251465,17.473047,112.559998,19.98,144.938614,121.039711,195.623718,78.10836,46.005997,68.517326,14.470835,51.270947,39.89922,44.060818,37.063782,71.955978,74.051315,63.247158,64.765137
28-Jun-2015 00:00:00,99.373512,97.836433,102.671822,81.79509,105.213837,106.251953,17.522406,111.760002,18.93,142.407318,118.016663,193.219238,77.124786,45.186291,67.120323,14.325488,50.470558,39.408264,43.824276,37.454021,70.895439,73.38588,63.360584,64.944321
05-Jul-2015 00:00:00,99.318558,97.808403,102.307213,81.756546,104.922943,106.233643,17.048559,111.489998,17.67,142.18924,118.340775,193.368332,77.124786,44.431789,66.210007,14.325488,50.414719,39.125019,44.74316,38.110325,71.283669,73.832664,64.36396,66.352264
12-Jul-2015 00:00:00,99.694237,98.200966,102.671822,81.727638,105.082451,108.677788,16.633945,108.650002,16.99,142.6064,119.856483,198.018936,78.384125,44.394524,65.290657,14.761532,51.11272,41.013298,45.552864,38.447357,72.883942,75.239555,64.904907,66.992256
19-Jul-2015 00:00:00,99.996696,98.892677,103.009712,81.708397,105.185699,111.121948,15.933048,105.349998,16.030001,139.724335,115.938492,193.797012,76.518059,41.991302,62.667854,14.604555,49.232761,39.993633,45.198055,37.542717,70.876503,74.954369,64.547188,66.616798
26-Jul-2015 00:00:00,100.34491,99.490891,103.463226,81.775826,105.701736,112.165543,15.528305,104.93,15.59,142.217667,117.168228,196.136307,77.400543,42.801697,62.532661,14.656878,50.461254,40.201336,45.771214,39.014973,72.524117,76.256683,65.28009,67.41037
02-Aug-2015 00:00:00,100.264885,99.635048,103.329048,81.696762,105.166916,114.070984,15.232153,104.650002,14.56,140.909348,114.289314,193.778381,76.674339,42.121712,60.378525,14.651067,49.967991,39.767036,45.634743,39.369736,71.321556,74.412537,65.219002,67.231178
09-Aug-2015 00:00:00,100.145515,99.475883,102.92775,81.667854,104.810349,113.722359,15.133434,106.849998,13.99,142.198761,114.727806,195.120453,77.299416,42.587456,62.496613,14.680137,50.610157,40.050278,45.634743,40.416283,71.378365,74.488579,66.257278,68.118591
16-Aug-2015 00:00:00,100.779091,100.777145,103.453896,81.841393,105.232597,115.951683,14.620103,111.129997,13.23,134.822861,109.637283,184.188263,73.098465,40.249428,57.196922,13.744094,47.89259,37.350048,43.451263,39.955093,67.903183,70.686203,64.590805,66.710648
23-Aug-2015 00:00:00,100.081268,99.738052,102.865341,81.764252,104.791588,112.254509,15.123563,108.699997,14.88,135.202057,110.190178,185.688721,73.263924,40.612709,59.251904,13.738282,48.162476,38.33194,43.342102,38.26997,67.988411,71.826912,62.732388,64.645683
30-Aug-2015 00:00:00,100.534416,100.298088,103.800568,81.793213,104.356865,112.792397,15.014974,107.489998,15.08,131.457245,107.597252,179.491058,70.846313,39.168911,57.494358,13.168518,46.868839,37.104568,42.323135,36.327644,65.034042,70.201401,59.931686,61.60796
06-Sep-2015 00:00:00,100.341209,99.932381,103.407051,81.802849,104.441528,111.606354,15.034717,106.160004,14.65,134.206589,109.799332,183.35881,72.133263,39.876827,57.11581,13.441772,47.939117,38.199768,42.850803,36.850929,66.880516,71.788879,61.161884,63.143883
13-Sep-2015 00:00:00,100.54364,100.504356,103.970497,81.880028,104.648544,112.259132,14.817538,109.209999,14.62,134.045456,110.295052,183.019775,71.93103,39.227417,57.255749,13.254064,47.589897,37.993053,43.209351,37.807568,67.426773,72.002136,62.819641,65.106461
20-Sep-2015 00:00:00,100.387215,100.204285,103.532265,81.860725,103.622932,111.744263,14.955742,109.809998,14.71,131.768616,106.52961,180.687057,71.24157,37.653828,56.629257,13.3418,46.607418,37.755955,43.474892,38.255207,63.558887,71.27697,62.556904,64.886833
27-Sep-2015 00:00:00,101.202248,101.709099,104.261612,82.092285,105.130516,114.758698,14.955742,108.989998,14.77,131.587784,105.764786,182.682526,72.037445,38.740349,57.97303,13.277458,47.168827,38.01202,43.80452,38.810284,64.898872,72.402893,63.323124,65.895164
04-Oct-2015 00:00:00,100.778229,100.892136,104.189865,81.986122,104.763351,112.658066,15.557921,110.870003,15.99,137.031372,110.65007,188.612671,74.68425,41.353642,62.594532,13.593307,49.947876,39.339787,45.287868,39.204201,65.041428,74.158569,65.392799,68.075584
11-Oct-2015 00:00:00,101.1838,101.446213,104.934303,82.02475,104.772774,114.178246,15.222281,112.489998,15.22,136.260498,110.344147,190.430115,75.285797,41.297436,62.857845,13.774632,49.171238,39.804501,45.443531,40.09053,66.295868,74.702461,66.106171,68.954651
18-Oct-2015 00:00:00,101.165375,100.92971,105.086815,81.995789,104.744522,113.505692,14.807666,111.5,14.27,136.860077,110.745667,194.411652,76.729507,42.168537,61.977123,14.119727,51.145576,41.568539,46.459896,39.920422,65.88723,75.981071,66.837158,69.566551
25-Oct-2015 00:00:00,100.888832,100.497749,104.42308,81.860664,104.462097,113.118744,15.005101,109.300003,14.81,137.240723,110.26767,194.795761,76.461143,42.412067,61.768291,14.084637,50.780647,41.397816,45.672443,39.168385,67.797417,77.259659,66.370377,68.851227
01-Nov-2015 00:00:00,99.978722,99.099228,103.218422,81.639587,103.332375,109.875122,14.728692,104.099998,14.23,139.134567,113.977028,196.772461,77.321808,42.458904,63.375374,14.464826,51.332718,42.052216,45.03149,37.825474,68.187057,77.689026,65.155006,67.411995
08-Nov-2015 00:00:00,100.255806,99.503662,103.569229,81.736115,103.388863,110.502975,14.10677,103.559998,13.06,133.710037,109.053513,189.746262,74.823074,41.587811,59.90699,13.991048,50.078876,40.183861,43.795364,38.085102,66.115326,74.168129,63.798702,65.877945
15-Nov-2015 00:00:00,100.32045,99.644722,104.009979,81.658897,104.123169,111.213913,13.99818,103.089996,12.93,137.754639,111.673019,196.088608,76.970131,42.646229,60.742306,14.429732,51.809921,41.919445,44.93993,38.846088,67.968468,77.507751,66.123779,68.273811
22-Nov-2015 00:00:00,100.459,100.030334,104.216866,81.678177,104.358528,111.694084,14.096898,101.25,13.03,139.800735,114.359436,196.322784,77.053421,42.73053,61.532223,14.37709,51.557281,41.644405,45.745697,38.273109,68.510178,77.736755,66.661011,68.928802
